Country,FormalCoun,CountrySor,AfricaRegi,GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,ISO_A3,CONTINENT,rur20pop_c,rur20pop_s,rur20pop_m,adu20pop_c,adu20pop_s,adu20pop_m,all20pop_c,all20pop_s,all20pop_m,AREA,dens20pop,rurdense,has_age_da
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.4_1,Balkh,,AFG.4.11_1,Mazar-i-Sharif,,,Wuleswali,District,,AF.BK.MS,AFG,Asia,97,2817.0926872491837,29.04219265205344,97,250287.93253099918,2580.287964237105,97,455731.8254749775,4698.266242010077,66282795.634319164,0.0068755673491691675,0.000042501114509276686,true
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.4_1,Balkh,,AFG.4.12_1,Nahri Shahi,,,Wuleswali,District,,AF.BK.NS,AFG,Asia,2439,30532.15206629038,12.518307530254358,2439,49803.460537970066,20.419623016797896,2439,90683.64757913351,37.18066731411788,1681143909.0026536,0.00005394163289264867,0.000018161533883439947,true
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.4_1,Balkh,,AFG.4.13_1,Sholgara,,,Wuleswali,District,,AF.BK.SL,AFG,Asia,2248,79268.03162884712,35.261579906070786,2248,79268.03162884712,35.261579906070786,2248,144333.62482142448,64.20534911985075,1557725013.688962,0.00009265667788155852,0.00005088705062334893,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.4_1,Balkh,,AFG.4.14_1,Shortepa,,,Wuleswali,District,,AF.BK.SR,AFG,Asia,2023,27220.651756282896,13.455586631874887,2023,35291.30446624383,17.445034338232247,2023,64239.49961522594,31.75457222700244,1383833753.2811162,0.000046421399581352843,0.000019670463805165772,true
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.5_1,Bamyan,,AFG.5.1_1,Bamyan City,,,Wuleswali,District,,AF.BM.BA,AFG,Asia,2666,55257.04118466377,20.726572087270732,2666,55257.04118466377,20.726572087270732,2666,106952.21536040306,40.11711003766057,1876990547.605918,0.00005698068937897397,0.000029439168596316884,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.5_1,Bamyan,,AFG.5.2_1,Panjab,,,Wuleswali,District,,AF.BM.PA,AFG,Asia,2802,52557.924040555954,18.757289093703054,2802,52557.924040555954,18.757289093703054,2802,101656.82185292244,36.28009345214934,1992245518.712038,0.00005102625198456579,0.00002638124846908126,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.5_1,Bamyan,,AFG.5.3_1,Shibar,,,Wuleswali,District,,AF.BM.SH,AFG,Asia,1598,17486.04043865204,10.942453340833566,1598,17486.04043865204,10.942453340833566,1598,33784.83062148094,21.14194657164014,1131483572.8309793,0.000029858878584468596,0.00001545408246175581,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.5_1,Bamyan,,AFG.5.4_1,Waras,,,Wuleswali,District,,AF.BM.WA,AFG,Asia,4176,79659.4811425209,19.075546250603665,4176,79659.4811425209,19.075546250603665,4176,153860.84423971176,36.8440718964827,2973762814.257572,0.00005173944724240711,0.000026787436025696837,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.5_1,Bamyan,,AFG.5.5_1,Yakawlang,,,Wuleswali,District,,AF.BM.YA,AFG,Asia,8839,56940.96250617504,6.442014086002381,8839,56940.96250617504,6.442014086002381,8839,109937.80234396458,12.43780997216479,6232665581.448746,0.000017638970181745288,0.000009135892462393187,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.6_1,Daykundi,,AFG.6.1_1,Day Kundi,,,Wuleswali,District,,,AFG,Asia,11362,189211.99396175146,16.65305350833933,11362,189211.99396175146,16.65305350833933,11362,365017.1261612177,32.12613326537737,8106471867.746888,0.00004502786565059289,0.000023340856176232067,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.6_1,Daykundi,,AFG.6.2_1,Gizab,,,Wuleswali,District,,AF.DK.GI,AFG,Asia,5046,53936.602936029434,10.688981953236114,5046,53936.602936029434,10.688981953236114,5046,104241.22664117813,20.658189980415802,3627155936.967059,0.000028739108120160432,0.000014870218946563938,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.6_1,Daykundi,,AFG.6.3_1,Kijran,,,Wuleswali,District,,,AFG,Asia,3435,37414.33034861088,10.892090348940576,3435,37414.33034861088,10.892090348940576,3435,72006.63751101494,20.96263100757349,2473561309.76036,0.00002911051253384578,0.000015125693550015788,false
Afghanistan,Islamic State of Afghanistan,Afghanistan,Southern Asia,AFG,Afghanistan,AFG.6_1,Daykundi,,AFG.6.4_1,Shahristan,,,Wuleswali,District,,AF.DK.SR,AFG,Asia,5237,73002.17246031761,13.939693041878483,5237,73002.17246031761,13.939693041878483,5237,141065.58685922623,26.936335088643542,3746551666.597889,0.00003765211303954148,0.00001948516368028852,false
